,day,ID,timestamps,date_time,price,market_caps,volumes,price_dif,%change,st_dev,>st_dev
1464,265,hex,1660780800000,2022-08-18 00:00:00,0.05863317059889751,0.0,16619623.52606063,-0.0008110842066068463,-0.013644450742306932,0.07749750390810069,0
1465,266,hex,1660867200000,2022-08-19 00:00:00,0.05211722947229429,0.0,14901041.029898247,-0.006515941126603225,-0.11113062896049059,0.07748649502405222,1
1466,267,hex,1660953600000,2022-08-20 00:00:00,0.03928546667674818,0.0,25677477.26412464,-0.012831762795546105,-0.24620961101486635,0.07776551172648036,1
1467,268,hex,1661040000000,2022-08-21 00:00:00,0.04275725382773416,0.0,12934685.62422106,0.0034717871509859777,0.08837332084032026,0.07958324837094874,1
1468,269,hex,1661126400000,2022-08-22 00:00:00,0.04934668755695201,0.0,18946761.42111365,0.0065894337292178515,0.15411265082098577,0.0798485698780326,1
1469,270,hex,1661212800000,2022-08-23 00:00:00,0.0487306295283727,0.0,8112646.076534314,-0.0006160580285793152,-0.012484283324353031,0.08061722285058154,0
1470,271,hex,1661299200000,2022-08-24 00:00:00,0.049499327334718735,0.0,13279907.886095446,0.0007686978063460373,0.01577442798883758,0.08060728201044103,0
1471,272,hex,1661385600000,2022-08-25 00:00:00,0.05112031193120867,0.0,10339926.827766296,0.0016209845964899328,0.03274760857917714,0.08052483625972058,0
1472,273,hex,1661472000000,2022-08-26 00:00:00,0.051104001877878745,0.0,17951405.47947325,-1.6310053329922358e-05,-0.0003190523045295653,0.08043574074507306,0
1473,274,hex,1661558400000,2022-08-27 00:00:00,0.0459027432426937,0.0,17550531.37458865,-0.005201258635185044,-0.10177791257158862,0.0804306682805546,1
1474,275,hex,1661644800000,2022-08-28 00:00:00,0.04198343571994511,0.0,15203605.599541312,-0.003919307522748591,-0.08538286049761142,0.0806790701947966,1
1475,276,hex,1661731200000,2022-08-29 00:00:00,0.0402054237876363,0.0,18274947.84344148,-0.0017780119323088095,-0.0423503198778019,0.08083191128577769,0
1476,277,hex,1661817600000,2022-08-30 00:00:00,0.04186594995998776,0.0,16831666.11396486,0.001660526172351462,0.04130104886152439,0.0808685418786034,0
1477,278,hex,1661904000000,2022-08-31 00:00:00,0.04068254530261727,0.0,5413695.928305843,-0.0011834046573704904,-0.028266518698405196,0.08090309700645278,0
1478,279,hex,1661990400000,2022-09-01 00:00:00,0.040192055086569166,0.0,2427885.914235455,-0.0004904902160481062,-0.012056527250190291,0.0809184651200373,0
1479,280,hex,1662076800000,2022-09-02 00:00:00,0.04057502135669906,0.0,3005000.96395313,0.0003829662701298961,0.009528407276140268,0.0809138006157371,0
1480,281,hex,1662163200000,2022-09-03 00:00:00,0.042140986919246656,0.0,15383943.027596826,0.0015659655625475943,0.0385943250351253,0.08090049259918551,0
1481,282,hex,1662249600000,2022-09-04 00:00:00,0.04274230546769688,0.0,8079552.098973704,0.0006013185484502262,0.01426920896756672,0.08095513669954169,0
1482,283,hex,1662336000000,2022-09-05 00:00:00,0.04288092664356415,0.0,10124875.156802204,0.00013862117586727063,0.003243184342782717,0.08095295692992398,0
1483,284,hex,1662422400000,2022-09-06 00:00:00,0.04210205637130628,0.0,9508372.531076087,-0.00077887027225787,-0.01816355972742879,0.08093300513652453,0
1484,285,hex,1662508800000,2022-09-07 00:00:00,0.0400707213619325,0.0,11822040.552596733,-0.0020313350093737817,-0.0482478810882547,0.08089037472474764,0
1485,286,hex,1662595200000,2022-09-08 00:00:00,0.0408934108006718,0.0,11476896.980925113,0.0008226894387392963,0.02053093657357658,0.0808022192366292,0
1486,287,hex,1662681600000,2022-09-09 00:00:00,0.0393756947592554,0.0,9981213.28826326,-0.0015177160414164004,-0.03711395092021689,0.08079287623347331,0
1487,288,hex,1662768000000,2022-09-10 00:00:00,0.04021078699822085,0.0,8924746.526232036,0.0008350922389654541,0.02120831756928334,0.08044283087199579,0
1488,289,hex,1662854400000,2022-09-11 00:00:00,0.03971633901700305,0.0,6604916.279917997,-0.0004944479812178035,-0.012296401491462492,0.08044317395880696,0
1489,290,hex,1662940800000,2022-09-12 00:00:00,0.03944694811430307,0.0,8024378.471268037,-0.00026939090269997856,-0.006782873481481992,0.08020440412868272,0
1490,291,hex,1663027200000,2022-09-13 00:00:00,0.040301614961423364,0.0,8259070.832894081,0.0008546668471202945,0.0216662349808096,0.08017181907436169,0
1491,292,hex,1663113600000,2022-09-14 00:00:00,0.037072247804706616,0.0,10998136.394807687,-0.0032293671567167476,-0.08012996898034712,0.07998380963088575,1
1492,293,hex,1663200000000,2022-09-15 00:00:00,0.036861562715543285,0.0,7835235.023204369,-0.00021068508916333162,-0.005683094542127642,0.07947653662679431,0
1493,294,hex,1663286400000,2022-09-16 00:00:00,0.0345171121577299,0.0,8911393.522156332,-0.0023444505578133837,-0.06360149665670055,0.07947490608088736,0
1494,295,hex,1663372800000,2022-09-17 00:00:00,0.03363034729060765,0.0,5509498.334385067,-0.0008867648671222542,-0.025690586833280852,0.07921433311958133,0
1495,296,hex,1663459200000,2022-09-18 00:00:00,0.0351785370184728,0.0,8738320.064688744,0.0015481897278651555,0.04603549628812596,0.07918017647151022,0
1496,297,hex,1663545600000,2022-09-19 00:00:00,0.03290891532190679,0.0,8106043.334285501,-0.0022696216965660126,-0.06451722808638115,0.07924645103599609,0
1497,298,hex,1663632000000,2022-09-20 00:00:00,0.03176270844763082,0.0,6984329.38191724,-0.001146206874275968,-0.03482967648930566,0.07903034464218159,0
1498,299,hex,1663718400000,2022-09-21 00:00:00,0.030609365368843844,0.0,10705156.822221,-0.001153343078786978,-0.03631123210693973,0.07905886817039805,0
1499,300,hex,1663804800000,2022-09-22 00:00:00,0.03077072275572388,0.0,11151764.892460696,0.0001613573868800358,0.005271503833407654,0.07897316580939183,0
1500,301,hex,1663891200000,2022-09-23 00:00:00,0.03186349084656299,0.0,8464916.4162545,0.001092768090839108,0.03551324093080766,0.07894743318231914,0
1501,302,hex,1663977600000,2022-09-24 00:00:00,0.031701307219374926,0.0,6374656.2860276615,-0.00016218362718806167,-0.0050899516305055416,0.07895619094105605,0
1502,303,hex,1664064000000,2022-09-25 00:00:00,0.032944207676077024,0.0,6960020.742505938,0.001242900456702098,0.03920659952919774,0.07890447080765728,0
1503,304,hex,1664150400000,2022-09-26 00:00:00,0.03374051137775004,0.0,6237789.31949497,0.0007963037016730165,0.02417128101858299,0.07893991417734908,0
1504,305,hex,1664236800000,2022-09-27 00:00:00,0.03298335744258614,0.0,9692786.084448576,-0.0007571539351639012,-0.02244049969151331,0.07668837565280308,0
1505,306,hex,1664323200000,2022-09-28 00:00:00,0.033105491599193966,0.0,5984724.666401792,0.00012213415660782684,0.00370290249621873,0.07668184177243166,0
1506,307,hex,1664409600000,2022-09-29 00:00:00,0.03403291412919505,0.0,5214575.4382953895,0.0009274225300010819,0.02801415974211548,0.0762341309973946,0
1507,308,hex,1664496000000,2022-09-30 00:00:00,0.03361881947748268,0.0,4910773.104087508,-0.00041409465171236837,-0.012167475583794876,0.07620189138553092,0
1508,309,hex,1664582400000,2022-10-01 00:00:00,0.03448623235930876,0.0,4790054.608053806,0.0008674128818260823,0.02580140811925478,0.0761018615861147,0
1509,310,hex,1664668800000,2022-10-02 00:00:00,0.0329028348537839,0.0,5727211.03223246,-0.0015833975055248653,-0.04591390236624279,0.07591033176061951,0
1510,311,hex,1664755200000,2022-10-03 00:00:00,0.032230430273053966,0.0,6649440.372648693,-0.0006724045807299309,-0.020436068311986282,0.07592576596939597,0
1511,312,hex,1664841600000,2022-10-04 00:00:00,0.033495379575659394,0.0,7664041.379895404,0.0012649493026054281,0.03924704981872304,0.07560728413568642,0
1512,313,hex,1664928000000,2022-10-05 00:00:00,0.03467941584526889,0.0,5534851.959910692,0.0011840362696094939,0.03534924173452018,0.07565866861439932,0
1513,314,hex,1665014400000,2022-10-06 00:00:00,0.033096774000458296,0.0,6839387.814120283,-0.0015826418448105922,-0.04563634669833987,0.07570698479253807,0
1514,315,hex,1665100800000,2022-10-07 00:00:00,0.0333004148808125,0.0,7249931.090402583,0.0002036408803542042,0.006152892132368682,0.07573160583079047,0
1515,316,hex,1665187200000,2022-10-08 00:00:00,0.032997775915209346,0.0,6711491.5911396425,-0.0003026389656031539,-0.009088143997194842,0.07570162590530423,0
1516,317,hex,1665273600000,2022-10-09 00:00:00,0.03284539370098336,0.0,3942114.2270276994,-0.0001523822142259837,-0.004617954089316294,0.07570060532245602,0
1517,318,hex,1665360000000,2022-10-10 00:00:00,0.03358079941039704,0.0,3925904.9114440726,0.0007354057094136751,0.02238991914996159,0.07569715804634877,0
1518,319,hex,1665446400000,2022-10-11 00:00:00,0.0327691287674221,0.0,6352258.050273616,-0.0008116706429749376,-0.024170676613601824,0.07564990021987704,0
1519,320,hex,1665532800000,2022-10-12 00:00:00,0.032280376319402615,0.0,3926145.791596728,-0.0004887524480194846,-0.014915027234577714,0.07506605965541434,0
1520,321,hex,1665619200000,2022-10-13 00:00:00,0.032353991327626515,0.0,3348608.7882340383,7.361500822389982e-05,0.0022804879192084384,0.07504892499042294,0
1521,322,hex,1665705600000,2022-10-14 00:00:00,0.03252160693466316,0.0,6619971.964250132,0.00016761560703664607,0.005180677874927969,0.07489439518552508,0
1522,323,hex,1665792000000,2022-10-15 00:00:00,0.031731788733074036,0.0,6836554.933339648,-0.000789818201589125,-0.024285952510768993,0.0747592288409802,0
1523,324,hex,1665878400000,2022-10-16 00:00:00,0.031329990349104865,0.0,3630225.510124735,-0.0004017983839691708,-0.012662330111582283,0.07475249331608907,0
1524,325,hex,1665964800000,2022-10-17 00:00:00,0.03189475738462198,0.0,2942126.600506005,0.0005647670355171178,0.018026403111651577,0.07456614567201672,0
1525,326,hex,1666051200000,2022-10-18 00:00:00,0.0329425013972935,0.0,4477324.8859592825,0.0010477440126715198,0.03285003864543232,0.07433582306464893,0
1526,327,hex,1666137600000,2022-10-19 00:00:00,0.0328925332886027,0.0,5595204.115034074,-4.9968108690803814e-05,-0.0015168280055050435,0.07438052000924261,0
1527,328,hex,1666224000000,2022-10-20 00:00:00,0.032200113120664814,0.0,4590188.441553055,-0.000692420167937885,-0.021050983269136323,0.07437983123725897,0
1528,329,hex,1666310400000,2022-10-21 00:00:00,0.03207763393092315,0.0,3886224.1571160974,-0.0001224791897416616,-0.0038036881821716054,0.0743869337584937,0
1529,330,hex,1666396800000,2022-10-22 00:00:00,0.03189104733848007,0.0,5282028.886787347,-0.00018658659244308318,-0.00581671930183142,0.07436102859404013,0
1530,331,hex,1666483200000,2022-10-23 00:00:00,0.033716904519196164,0.0,6342106.11597429,0.001825857180716095,0.05725297013099337,0.07425555613347186,0
1531,332,hex,1666569600000,2022-10-24 00:00:00,0.03586788442531424,0.0,6541173.662566689,0.0021509799061180737,0.06379529606264563,0.0743817461016565,0
1532,333,hex,1666656000000,2022-10-25 00:00:00,0.04042264879410585,0.0,14765154.617039775,0.004554764368791611,0.1269872601010453,0.07414347066890131,1
1533,334,hex,1666742400000,2022-10-26 00:00:00,0.04193417134523774,0.0,10698026.73376386,0.0015115225511318914,0.03739296152587337,0.07465750768241192,0
1534,335,hex,1666828800000,2022-10-27 00:00:00,0.04723101241122747,0.0,15841225.566084467,0.005296841065989731,0.12631324039723196,0.0746852649191386,1
1535,336,hex,1666915200000,2022-10-28 00:00:00,0.04254677538406425,0.0,12166587.616920505,-0.004684237027163224,-0.09917714628640302,0.07516355557013513,1
1536,337,hex,1667001600000,2022-10-29 00:00:00,0.044650419731272685,0.0,12098652.94673179,0.0021036443472084373,0.04944309711415522,0.07545802802985167,0
1537,338,hex,1667088000000,2022-10-30 00:00:00,0.04572901590555886,0.0,7423348.703182762,0.0010785961742861769,0.024156462151479832,0.07519243587830254,0
1538,339,hex,1667174400000,2022-10-31 00:00:00,0.043676330106614175,0.0,4334924.53142061,-0.0020526857989446867,-0.04488803789663797,0.0752136009775085,0
1539,340,hex,1667260800000,2022-11-01 00:00:00,0.042406973080758435,0.0,6446804.414520223,-0.00126935702585574,-0.029062813261948338,0.07527444095909487,0
1540,341,hex,1667347200000,2022-11-02 00:00:00,0.043867693513257616,0.0,6393390.347495701,0.001460720432499181,0.03444528874337325,0.07529788854378137,0
1541,342,hex,1667433600000,2022-11-03 00:00:00,0.04005800298910901,0.0,19075450.02001116,-0.003809690524148604,-0.08684501552371898,0.0748778180035992,1
1542,343,hex,1667520000000,2022-11-04 00:00:00,0.03858577247744988,0.0,9655371.53468822,-0.0014722305116591297,-0.036752468965050515,0.07509849303610293,0
1543,344,hex,1667606400000,2022-11-05 00:00:00,0.042131893542455466,0.0,8537487.15502428,0.0035461210650055836,0.09190229551781012,0.07505279006434995,1
1544,345,hex,1667692800000,2022-11-06 00:00:00,0.03927729273070845,0.0,5397734.395237011,-0.0028546008117470156,-0.06775391684853878,0.07522822988145751,0
